col1 col2 weight
YPL158C YMR032W 445
YPL160W YAL062W 296
YPL160W YDL004W 651
YPL160W YDL160C 296
YPL160W YDR324C 288
YPL160W YER111C 289
YPL160W YER166W 662
YPL160W YKL081W 85
YPL160W YKR022C 289
YPL160W YML124C 190
YPL160W YOL013C 288
YPL160W YPL111W 634
YPL160W YPR080W 85
YPL161C YAL041W 585
YPL161C YDL185W 197
YPL161C YDR218C 498
YPL161C YFR009W 197
YPL161C YGR152C 199
YPL161C YHR061C 279
YPL161C YHR107C 498
YPL161C YJR032W 289
YPL161C YJR076C 536
YPL161C YKR055W 297
YPL161C YLR229C 599
YPL161C YMR205C 220
YPL161C YNL090W 297
YPL161C YOR156C 198
YPL161C YPL115C 198
YPL161C YPL240C 220
YPL161C YPR165W 599
YPL161C YPR198W 289
YPL163C YKL192C 196
YPL164C YDL154W 445
YPL164C YDR097C 445
YPL164C YER041W 581
YPL164C YMR167W 581
YPL164C YMR190C 498
YPL164C YMR201C 66
YPL164C YNL082W 445
YPL165C YBL032W 651
YPL165C YBL039C 651
YPL165C YBR009C 220
YPL165C YBR025C 651
YPL165C YBR143C 651
YPL165C YBR155W 651
YPL165C YCL009C 651
YPL165C YDL084W 651
YPL165C YDL126C 281
YPL165C YDL137W 651
YPL165C YDL143W 651
YPL165C YDL185W 651
YPL165C YDR129C 651
YPL165C YDR188W 651
YPL165C YDR212W 651
YPL165C YDR214W 651
YPL165C YER025W 651
YPL165C YER070W 651
YPL165C YER110C 289
YPL165C YER177W 289
YPL165C YFL037W 651
YPL165C YFL039C 212
YPL165C YGL026C 651
YPL165C YGL195W 651
YPL165C YGR187C 651
YPL165C YGR209C 651
YPL165C YHR200W 651
YPL165C YIL094C 651
YPL165C YIL142W 651
YPL165C YJL008C 651
YPL165C YJL014W 651
YPL165C YJL026W 651
YPL165C YJL111W 651
YPL165C YJR064W 651
YPL165C YKL080W 651
YPL165C YKL196C 651
YPL165C YLL026W 651
YPL165C YLR113W 651
YPL165C YLR347C 588
YPL165C YML010W 198
YPL165C YML028W 651
YPL165C YML085C 651
YPL165C YMR104C 651
YPL165C YMR205C 651
YPL165C YMR235C 651
YPL165C YNL138W 651
YPL165C YNL287W 651
YPL165C YOR046C 651
YPL165C YOR142W 651
YPL165C YPL218W 651
YPL165C YPL226W 651
YPL165C YPL231W 651
YPL165C YPR036W 651
YPL165C YPR108W 651
YPL165C YPR181C 651
YPL166W YDR022C 808
YPL166W YGL180W 808
YPL166W YLR423C 808
YPL166W YPR049C 808
YPL167C YAL005C 296
YPL167C YBL019W 560
YPL167C YBR088C 581
YPL167C YBR278W 581
YPL167C YCR066W 581
YPL167C YDL102W 581
YPL167C YDR121W 581
YPL167C YDR419W 560
YPL167C YER173W 581
YPL167C YGR274C 655
YPL167C YIL139C 536
YPL167C YJR006W 536
YPL167C YJR043C 581
YPL167C YKL113C 82
YPL167C YML095C 296
YPL167C YMR201C 536
YPL167C YMR284W 560
YPL167C YNL102W 585
YPL167C YNL262W 536
YPL167C YOR005C 296
YPL167C YOR033C 581
YPL167C YOR330C 560
YPL167C YOR346W 560
YPL167C YPL022W 581
YPL167C YPR175W 536
YPL169C YAL059W 348
YPL169C YBL079W 793
YPL169C YBR072W 192
YPL169C YDL084W 305
YPL169C YDL116W 790
YPL169C YDL160C 58
YPL169C YDL191W 297
YPL169C YDR021W 63
YPL169C YDR060W 64
YPL169C YDR101C 348
YPL169C YDR381W 787
YPL169C YDR432W 787
YPL169C YER023W 188
YPL169C YER105C 790
YPL169C YER107C 790
YPL169C YFR002W 793
YPL169C YGL092W 662
YPL169C YGL100W 790
YPL169C YGR119C 790
YPL169C YGR218W 498
YPL169C YHR015W 445
YPL169C YHR170W 536
YPL169C YIL063C 291
YPL169C YIL115C 793
YPL169C YIL149C 793
YPL169C YIR026C 287
YPL169C YJL039C 790
YPL169C YJL041W 790
YPL169C YJL122W 208
YPL169C YJR017C 651
YPL169C YJR042W 790
YPL169C YKL009W 273
YPL169C YKL025C 581
YPL169C YKL068W 536
YPL169C YKL186C 955
YPL169C YKL214C 560
YPL169C YKR082W 790
YPL169C YKR095W 793
YPL169C YLR074C 225
YPL169C YLR167W 585
YPL169C YLR335W 218
YPL169C YLR371W 608
YPL169C YLR377C 188
YPL169C YLR430W 198
YPL169C YMR047C 790
YPL169C YMR123W 196
YPL169C YMR125W 787
YPL169C YNL112W 445
YPL169C YNL139C 296
YPL169C YOL127W 297
YPL169C YOR046C 793
YPL169C YOR098C 790
YPL169C YOR204W 56
YPL169C YPL178W 808
YPL170W YDR087C 289
YPL170W YKR058W 662
YPL171C YHR179W 626
YPL172C Q0045 296
YPL172C YDR529C 61
YPL172C YER063W 196
YPL172C YER141W 296
YPL172C YLR038C 143
YPL172C YPL132W 319
YPL173W YCR071C 929
YPL173W YDR405W 912
YPL173W YLR312W-A 926
YPL173W YML025C 851
YPL173W YMR193W 851
YPL174C YBL063W 217
YPL174C YBL106C 219
YPL174C YDR026C 662
YPL174C YDR106W 560
YPL174C YDR488C 620
YPL174C YEL061C 297
YPL174C YER016W 197
YPL174C YFL037W 56
YPL174C YFL039C 56
YPL174C YGL216W 170
YPL174C YHR114W 195
YPL174C YHR129C 560
YPL174C YIL034C 197
YPL174C YIL144W 285
YPL174C YJL081C 56
YPL174C YKL007W 137
YPL174C YKL079W 93
YPL174C YKR054C 220
YPL174C YLL049W 536
YPL174C YLR045C 134
YPL174C YLR423C 198
YPL174C YML124C 277
YPL174C YMR033W 58
YPL174C YMR294W 605
YPL174C YNL090W 198
YPL174C YOL111C 662
YPL174C YOR098C 297
YPL174C YOR141C 111
YPL174C YOR156C 198
YPL174C YOR326W 208
YPL174C YPR034W 57
YPL174C YPR141C 116
YPL174C YPR165W 198
YPL175W YPL096C-A 581
YPL177C YGR184C 585
YPL177C YML031W 662
YPL178W YBR055C 583
YPL178W YBR119W 808
YPL178W YBR237W 808
YPL178W YDL043C 808
YPL178W YDL087C 808
YPL178W YDL140C 297
YPL178W YDR025W 75
YPL178W YDR088C 808
YPL178W YDR172W 56
YPL178W YDR206W 799
YPL178W YDR235W 808
YPL178W YDR240C 808
YPL178W YDR243C 64
YPL178W YDR301W 60
YPL178W YDR381W 799
YPL178W YDR432W 700
YPL178W YER011W 324
YPL178W YER029C 583
YPL178W YER102W 143
YPL178W YER112W 583
YPL178W YER165W 799
YPL178W YER172C 808
YPL178W YER173W 560
YPL178W YFL017W-A 808
YPL178W YGL043W 143
YPL178W YGL049C 698
YPL178W YGL162W 808
YPL178W YGL189C 68
YPL178W YGR013W 808
YPL178W YGR072W 143
YPL178W YGR074W 808
YPL178W YGR162W 655
YPL178W YHR086W 808
YPL178W YHR141C 64
YPL178W YHR165C 808
YPL178W YIL021W 56
YPL178W YIL061C 808
YPL178W YIR001C 583
YPL178W YIR009W 808
YPL178W YJL124C 70
YPL178W YJR041C 662
YPL178W YJR050W 655
YPL178W YJR066W 583
YPL178W YJR093C 583
YPL178W YKL074C 655
YPL178W YKL173W 808
YPL178W YKL214C 808
YPL178W YKR059W 56
YPL178W YLL036C 655
YPL178W YLR116W 581
YPL178W YLR147C 808
YPL178W YLR233C 198
YPL178W YLR275W 808
YPL178W YLR298C 808
YPL178W YLR344W 79
YPL178W YLR347C 808
YPL178W YML046W 808
YPL178W YML049C 808
YPL178W YML117W 594
YPL178W YMR061W 583
YPL178W YMR125W 808
YPL178W YMR213W 655
YPL178W YMR240C 808
YPL178W YMR277W 56
YPL178W YMR288W 808
YPL178W YNL069C 75
YPL178W YNL112W 805
YPL178W YNL113W 63
YPL178W YNL139C 808
YPL178W YNL189W 808
YPL178W YNL251C 808
YPL178W YNL267W 60
YPL178W YNL302C 64
YPL178W YOL139C 655
YPL178W YOR159C 808
YPL178W YOR319W 808
YPL178W YPL082C 296
YPL178W YPL169C 808
YPL178W YPL190C 808
YPL178W YPL213W 808
YPL178W YPR182W 808
YPL179W YFR003C 276
YPL179W YGL190C 100
YPL179W YGL236C 196
YPL179W YIL068C 196
YPL179W YKL193C 269
YPL179W YPL209C 106
YPL179W YPL209C 106
YPL179W YPL209C 106
YPL180W YDL074C 626
YPL180W YDR155C 289
YPL180W YDR519W 651
YPL180W YER067W 196
YPL180W YHR082C 283
YPL180W YHR186C 599
YPL180W YJR066W 599
YPL180W YKL203C 599
YPL180W YLR454W 662
YPL180W YNL006W 329
YPL180W YOR294W 288
YPL180W YPL055C 289
YPL181W YAL013W 662
YPL181W YBL052C 99
YPL181W YBR095C 662
YPL181W YBR103W 205
YPL181W YBR112C 581
YPL181W YBR223C 289
YPL181W YCL010C 58
YPL181W YCR033W 206
YPL181W YDL076C 808
YPL181W YDR176W 581
YPL181W YDR207C 718
YPL181W YDR295C 111
YPL181W YDR334W 240
YPL181W YDR388W 282
YPL181W YDR392W 581
YPL181W YDR397C 57
YPL181W YDR448W 581
YPL181W YER088C 660
YPL181W YGL194C 197
YPL181W YGR252W 581
YPL181W YHR099W 143
YPL181W YIL035C 611
YPL181W YIL084C 739
YPL181W YIL112W 80
YPL181W YKL185W 660
YPL181W YKR029C 266
YPL181W YLR015W 63
YPL181W YMR176W 134
YPL181W YMR263W 731
YPL181W YNL021W 244
YPL181W YNL097C 662
YPL181W YNL330C 808
YPL181W YOL004W 702
YPL181W YOL012C 289
YPL181W YOR061W 290
YPL181W YPL139C 663
YPL181W YPR023C 63
YPL183C YBR061C 787
YPL183C YPL022W 289
YPL183C YPL050C 574
YPL183W-A YBL038W 800
YPL183W-A YBR146W 800
YPL183W-A YBR251W 800
YPL183W-A YBR282W 800
YPL183W-A YCR003W 800
YPL183W-A YCR046C 852
YPL183W-A YCR071C 800
YPL183W-A YDR025W 219
YPL183W-A YDR041W 800
YPL183W-A YDR115W 800
YPL183W-A YDR116C 219
YPL183W-A YDR175C 800
YPL183W-A YDR237W 800
YPL183W-A YDR296W 918
YPL183W-A YDR322W 800
YPL183W-A YDR337W 800
YPL183W-A YDR405W 800
YPL183W-A YDR462W 800
YPL183W-A YEL050C 804
YPL183W-A YER050C 800
YPL183W-A YGL129C 800
YPL183W-A YGR118W 219
YPL183W-A YGR214W 219
YPL183W-A YGR220C 918
YPL183W-A YHL004W 800
YPL183W-A YHR147C 800
YPL183W-A YIL133C 219
YPL183W-A YJL063C 800
YPL183W-A YJL190C 219
YPL183W-A YJR113C 800
YPL183W-A YKL003C 800
YPL183W-A YKL170W 800
YPL183W-A YLR367W 219
YPL183W-A YLR439W 800
YPL183W-A YML009C 852
YPL183W-A YML025C 800
YPL183W-A YML026C 219
YPL183W-A YMR024W 800
YPL183W-A YMR143W 219
YPL183W-A YMR158W 800
YPL183W-A YMR188C 800
YPL183W-A YMR193W 800
YPL183W-A YMR286W 800
YPL183W-A YNL005C 800
YPL183W-A YNL081C 800
YPL183W-A YNL122C 819
YPL183W-A YNL137C 800
YPL183W-A YNL177C 800
YPL183W-A YNL252C 803
YPL183W-A YNL284C 800
YPL183W-A YNL306W 800
YPL183W-A YNR036C 800
YPL183W-A YNR037C 800
YPL183W-A YOR150W 800
YPL183W-A YPL013C 800
YPL183W-A YPL081W 219
YPL183W-A YPR100W 800
YPL183W-A YPR166C 800
YPL184C YBL032W 112
YPL184C YDR473C 353
YPL184C YER165W 143
YPL184C YLR389C 507
YPL184C YML117W 609
YPL184C YMR213W 60
YPL187W YJL034W 358
YPL188W YGL181W 170
YPL189C-A YGR112W 560
YPL190C YBL032W 112
YPL190C YDL175C 296
YPL190C YDR012W 57
YPL190C YDR163W 80
YPL190C YDR172W 565
YPL190C YDR482C 60
YPL190C YER165W 134
YPL190C YFL021W 662
YPL190C YGL044C 58
YPL190C YGR156W 56
YPL190C YJL050W 626
YPL190C YKL074C 85
YPL190C YKL173W 56
YPL190C YKR086W 56
YPL190C YLL020C 196
YPL190C YLR116W 56
YPL190C YLR136C 297
YPL190C YLR430W 662
YPL190C YML049C 56
YPL190C YMR075W 218
YPL190C YMR125W 787
YPL190C YMR230W 60
YPL190C YMR239C 629
YPL190C YMR240C 57
YPL190C YNL016W 698
YPL190C YNL067W 64
YPL190C YNL251C 808
YPL190C YNR011C 56
YPL190C YOL115W 625
YPL190C YPL178W 808
YPL191C YGR180C 289
YPL191C YOR057W 655
YPL192C YLL043W 196
YPL192C YMR065W 358
YPL193W YGR240C 158
YPL193W YJR055W 895
YPL194W YER173W 560
YPL194W YLR288C 808
YPL194W YOR146W 196
YPL194W YOR368W 581
YPL195W YBR288C 808
YPL195W YDR080W 560
YPL195W YDR320C 220
YPL195W YFR051C 86
YPL195W YGL019W 600
YPL195W YGR261C 808
YPL195W YJL024C 808
YPL195W YJR125C 143
YPL195W YKL135C 64
YPL195W YKR001C 56
YPL195W YOR106W 297
YPL195W YOR211C 71
YPL195W YPL212C 662
YPL195W YPL259C 197
YPL196W YDL185W 211
YPL196W YOL061W 196
YPL198W YAL035W 57
YPL198W YBL027W 800
YPL198W YBL072C 800
YPL198W YBL087C 800
YPL198W YBL092W 800
YPL198W YBR031W 800
YPL198W YBR048W 800
YPL198W YBR084C-A 800
YPL198W YBR181C 800
YPL198W YBR191W 800
YPL198W YCR031C 800
YPL198W YCR057C 57
YPL198W YDL075W 800
YPL198W YDL082W 800
YPL198W YDL083C 800
YPL198W YDL133C-A 800
YPL198W YDL136W 800
YPL198W YDL184C 800
YPL198W YDL191W 849
YPL198W YDR021W 143
YPL198W YDR025W 800
YPL198W YDR064W 800
YPL198W YDR418W 800
YPL198W YDR447C 800
YPL198W YDR450W 800
YPL198W YEL054C 800
YPL198W YER056C-A 800
YPL198W YER074W 800
YPL198W YER102W 800
YPL198W YER117W 800
YPL198W YER131W 800
YPL198W YFR031C-A 803
YPL198W YFR032C-A 800
YPL198W YGL030W 800
YPL198W YGL031C 800
YPL198W YGL076C 808
YPL198W YGL103W 800
YPL198W YGL123W 800
YPL198W YGL135W 849
YPL198W YGL147C 800
YPL198W YGL189C 800
YPL198W YGR027C 800
YPL198W YGR085C 800
YPL198W YGR118W 800
YPL198W YGR214W 800
YPL198W YHL001W 800
YPL198W YHL015W 800
YPL198W YHL033C 800
YPL198W YHL034C 319
YPL198W YHR010W 800
YPL198W YHR089C 143
YPL198W YHR141C 800
YPL198W YHR203C 800
YPL198W YIL018W 804
YPL198W YIL069C 800
YPL198W YIL133C 800
YPL198W YIL148W 800
YPL198W YJL189W 800
YPL198W YJL190C 800
YPL198W YJL191W 800
YPL198W YJR094W-A 800
YPL198W YJR123W 800
YPL198W YJR145C 800
YPL198W YKL006W 800
YPL198W YKL156W 800
YPL198W YKL180W 800
YPL198W YKR057W 800
YPL198W YKR081C 143
YPL198W YKR084C 800
YPL198W YKR094C 800
YPL198W YLR009W 82
YPL198W YLR029C 800
YPL198W YLR061W 800
YPL198W YLR075W 800
YPL198W YLR167W 800
YPL198W YLR175W 57
YPL198W YLR185W 800
YPL198W YLR264W 800
YPL198W YLR287C-A 800
YPL198W YLR325C 800
YPL198W YLR340W 800
YPL198W YLR344W 800
YPL198W YLR388W 800
YPL198W YLR441C 800
YPL198W YML024W 800
YPL198W YML026C 800
YPL198W YML073C 800
YPL198W YMR143W 800
YPL198W YMR194W 800
YPL198W YMR242C 800
YPL198W YNL002C 277
YPL198W YNL162W 800
YPL198W YNL178W 800
YPL198W YNL301C 800
YPL198W YNR038W 143
YPL198W YOL040C 800
YPL198W YOL120C 800
YPL198W YOL121C 800
YPL198W YOL127W 800
YPL198W YOR063W 800
YPL198W YOR078W 282
YPL198W YOR096W 800
YPL198W YOR167C 800
YPL198W YOR182C 800
YPL198W YOR293W 800
YPL198W YOR312C 800
YPL198W YOR369C 800
YPL198W YPL081W 800
YPL198W YPL090C 800
YPL198W YPL131W 800
YPL198W YPL143W 800
YPL198W YPL220W 800
YPL198W YPR043W 800
YPL198W YPR045C 305
YPL198W YPR102C 800
YPL198W YPR132W 800
YPL199C YKL215C 662
YPL200W YBR286W 196
YPL200W YJL019W 445
YPL200W YOL104C 536
YPL200W YOR035C 196
YPL201C YDL185W 662
YPL201C YER062C 507
YPL201C YGL245W 288
YPL201C YGR020C 662
YPL201C YHR039C-A 646
YPL201C YIL053W 507
YPL201C YPR036W 662
YPL203W YBR274W 662
YPL203W YDR028C 619
YPL203W YDR099W 138
YPL203W YDR490C 581
YPL203W YER177W 296
YPL203W YGL115W 60
YPL203W YHR135C 220
YPL203W YIL033C 808
YPL203W YJL005W 309
YPL203W YJL141C 300
YPL203W YJL164C 808
YPL203W YKL101W 649
YPL203W YKL166C 808
YPL203W YLL024C 560
YPL203W YLR177W 196
YPL203W YPL031C 84
YPL204W YBL056W 598
YPL204W YBR140C 165
YPL204W YBR160W 56
YPL204W YBR247C 334
YPL204W YCR086W 309
YPL204W YDL047W 585
YPL204W YDL060W 608
YPL204W YDL134C 88
YPL204W YDR283C 206
YPL204W YDR439W 309
YPL204W YER016W 292
YPL204W YER082C 206
YPL204W YER102W 284
YPL204W YER106W 884
YPL204W YER133W 63
YPL204W YGL171W 206
YPL204W YGL237C 651
YPL204W YGR200C 581
YPL204W YHR129C 143
YPL204W YHR135C 60
YPL204W YHR185C 507
YPL204W YIL151C 292
YPL204W YJL080C 206
YPL204W YJR123W 291
YPL204W YKL143W 627
YPL204W YKR054C 292
YPL204W YKR096W 309
YPL204W YLR182W 358
YPL204W YLR212C 292
YPL204W YLR384C 581
YPL204W YML091C 292
YPL204W YNL126W 292
YPL204W YNL178W 319
YPL204W YNL207W 610
YPL204W YNL284C 565
YPL204W YOL081W 165
YPL204W YOL149W 292
YPL204W YOR056C 206
YPL204W YOR145C 206
YPL204W YOR204W 206
YPL204W YOR326W 65
YPL204W YPL086C 651
YPL204W YPL266W 206
YPL204W YPR008W 358
YPL205C YER048C 196
YPL206C YML103C 632
YPL206C YMR246W 655
YPL207W YGL066W 172
YPL207W YGL112C 192
YPL207W YJL044C 196
YPL207W YLR055C 180
YPL207W YLR196W 636
YPL207W YLR380W 289
YPL207W YMR131C 289
YPL208W YBL087C 611
YPL208W YDR361C 787
YPL208W YGR090W 288
YPL208W YIL105C 289
YPL208W YJR110W 289
YPL208W YLR424W 289
YPL208W YML028W 196
YPL208W YOR213C 196
YPL208W YPR034W 288
YPL209C YAL034W-A 536
YPL209C YBL063W 581
YPL209C YBR010W 536
YPL209C YBR107C 100
YPL209C YBR156C 626
YPL209C YBR160W 585
YPL209C YBR211C 80
YPL209C YDL003W 498
YPL209C YDL028C 358
YPL209C YDL053C 289
YPL209C YDR130C 207
YPL209C YDR254W 187
YPL209C YDR318W 339
YPL209C YDR381W 199
YPL209C YDR388W 289
YPL209C YEL061C 581
YPL209C YER016W 585
YPL209C YER133W 560
YPL209C YER133W 560
YPL209C YER133W 560
YPL209C YER156C 646
YPL209C YFL008W 143
YPL209C YFL037W 76
YPL209C YFR028C 296
YPL209C YGL060W 297
YPL209C YGL061C 585
YPL209C YGL086W 358
YPL209C YGL093W 445
YPL209C YGL116W 56
YPL209C YGL216W 536
YPL209C YGR113W 585
YPL209C YGR140W 626
YPL209C YGR179C 285
YPL209C YGR188C 339
YPL209C YHR199C-A 626
YPL209C YIL144W 585
YPL209C YIR010W 536
YPL209C YJL013C 358
YPL209C YJL074C 103
YPL209C YJR089W 626
YPL209C YJR089W 626
YPL209C YJR089W 626
YPL209C YJR135C 339
YPL209C YKL049C 536
YPL209C YKL052C 297
YPL209C YKL089W 339
YPL209C YKL193C 599
YPL209C YKL210W 297
YPL209C YKR037C 348
YPL209C YLR045C 63
YPL209C YLR045C 63
YPL209C YLR045C 63
YPL209C YLR175W 288
YPL209C YLR272C 626
YPL209C YLR347C 288
YPL209C YLR381W 172
YPL209C YMR001C 445
YPL209C YMR094W 143
YPL209C YMR168C 56
YPL209C YNL030W 585
YPL209C YNL031C 560
YPL209C YOR026W 339
YPL209C YOR073W 560
YPL209C YOR195W 143
YPL209C YOR335C 65
YPL209C YPL018W 143
YPL209C YPL155C 498
YPL209C YPL179W 106
YPL209C YPL179W 106
YPL209C YPL179W 106
YPL209C YPR046W 339
YPL209C YPR141C 57
YPL210C YDL051W 787
YPL210C YDL092W 726
YPL210C YER022W 289
YPL210C YGR250C 288
YPL210C YKL006W 60
YPL210C YKL122C 708
YPL210C YLR430W 198
YPL210C YML105C 796
YPL210C YPL240C 187
YPL210C YPL243W 662
YPL210C YPR088C 759
YPL211W YAL007C 607
YPL211W YAL025C 800
YPL211W YBL027W 800
YPL211W YBL028C 800
YPL211W YBL087C 851
YPL211W YCL054W 800
YPL211W YDL031W 277
YPL211W YDL136W 800
YPL211W YDL191W 800
YPL211W YDR060W 729
YPL211W YDR087C 852
YPL211W YDR101C 143
YPL211W YDR496C 289
YPL211W YER002W 800
YPL211W YER006W 862
YPL211W YER056C-A 800
YPL211W YER126C 851
YPL211W YFL002C 610
YPL211W YFR001W 290
YPL211W YGL076C 800
YPL211W YGL103W 800
YPL211W YGL111W 918
YPL211W YGL135W 60
YPL211W YGR103W 862
YPL211W YHL001W 800
YPL211W YHR052W 852
YPL211W YHR066W 696
YPL211W YHR088W 832
YPL211W YHR197W 291
YPL211W YJR083C 196
YPL211W YKL009W 803
YPL211W YKL172W 821
YPL211W YKL180W 800
YPL211W YKR081C 698
YPL211W YLL034C 583
YPL211W YLR002C 832
YPL211W YLR009W 803
YPL211W YLR022C 581
YPL211W YLR185W 800
YPL211W YMR034C 662
YPL211W YMR049C 819
YPL211W YMR290C 884
YPL211W YNL002C 849
YPL211W YNL061W 944
YPL211W YNL110C 955
YPL211W YNL175C 287
YPL211W YNL226W 196
YPL211W YNL227C 56
YPL211W YOL041C 63
YPL211W YOL077C 862
YPL211W YOL127W 800
YPL211W YOL144W 498
YPL211W YOR063W 800
YPL211W YOR206W 280
YPL211W YOR272W 918
YPL211W YOR294W 296
YPL211W YPL093W 853
YPL211W YPR016C 803
YPL212C YER082C 196
YPL212C YER102W 211
YPL212C YGL030W 209
YPL212C YGL232W 289
YPL212C YGR090W 605
YPL212C YIL069C 200
YPL212C YLR441C 197
YPL212C YLR448W 270
YPL212C YML024W 198
YPL212C YML056C 194
YPL212C YNL178W 218
YPL212C YNL292W 765
YPL212C YOL127W 196
YPL212C YPL081W 189
YPL212C YPL195W 662
YPL213W YAL029C 60
YPL213W YAL032C 959
YPL213W YBL026W 807
YPL213W YBR049C 56
YPL213W YBR055C 959
YPL213W YBR065C 959
YPL213W YBR119W 808
YPL213W YBR152W 942
YPL213W YBR212W 143
YPL213W YBR237W 581
YPL213W YCR063W 851
YPL213W YDL030W 959
YPL213W YDL043C 959
YPL213W YDL087C 808
YPL213W YDL209C 959
YPL213W YDR163W 959
YPL213W YDR235W 808
YPL213W YDR240C 808
YPL213W YDR243C 140
YPL213W YDR364C 959
YPL213W YDR378C 959
YPL213W YDR416W 959
YPL213W YDR473C 942
YPL213W YDR482C 959
YPL213W YEL026W 800
YPL213W YER013W 959
YPL213W YER029C 959
YPL213W YER112W 942
YPL213W YER146W 800
YPL213W YER165W 218
YPL213W YER172C 959
YPL213W YFL017W-A 959
YPL213W YFR005C 57
YPL213W YGL120C 150
YPL213W YGR013W 808
YPL213W YGR074W 959
YPL213W YGR091W 959
YPL213W YGR129W 942
YPL213W YGR271W 60
YPL213W YGR278W 959
YPL213W YHR086W 808
YPL213W YHR165C 959
YPL213W YIL021W 56
YPL213W YIL061C 808
YPL213W YIL125W 605
YPL213W YIR005W 218
YPL213W YIR009W 959
YPL213W YJL203W 959
YPL213W YJR022W 942
YPL213W YJR050W 959
YPL213W YKL012W 808
YPL213W YKL074C 200
YPL213W YKL095W 959
YPL213W YKL173W 959
YPL213W YKR086W 959
YPL213W YLL036C 959
YPL213W YLR117C 959
YPL213W YLR147C 959
YPL213W YLR197W 143
YPL213W YLR259C 63
YPL213W YLR275W 959
YPL213W YLR298C 808
YPL213W YLR424W 722
YPL213W YLR438C-A 899
YPL213W YML046W 808
YPL213W YML049C 959
YPL213W YML078W 64
YPL213W YMR125W 655
YPL213W YMR213W 959
YPL213W YMR240C 959
YPL213W YMR288W 959
YPL213W YNL016W 143
YPL213W YNL138W-A 942
YPL213W YNL147W 942
YPL213W YNL245C 959
YPL213W YNL286W 143
YPL213W YNR011C 808
YPL213W YOL155C 60
YPL213W YOR159C 959
YPL213W YOR308C 959
YPL213W YOR319W 959
YPL213W YPL046C 63
YPL213W YPL064C 722
YPL213W YPL151C 959
YPL213W YPL178W 808
YPL213W YPR082C 800
YPL213W YPR094W 800
YPL213W YPR101W 959
YPL213W YPR152C 117
YPL213W YPR182W 959
YPL214C YMR049C 196
YPL215W YBR120C 581
YPL215W YER110C 288
YPL215W YHR214C-D 196
YPL216W YBR245C 113
YPL216W YDR001C 288
YPL216W YDR398W 196
YPL216W YGL045W 289
YPL216W YGR134W 289
YPL216W YHR041C 288
YPL216W YIL101C 289
YPL216W YJL047C 288
YPL216W YJR035W 131
YPL216W YLL027W 289
YPL216W YLR407W 289
YPL216W YMR067C 289
YPL216W YNL052W 289
YPL216W YOR188W 655
YPL216W YPL012W 289
YPL217C YBL004W 808
YPL217C YBL072C 800
YPL217C YBR048W 803
YPL217C YBR181C 800
YPL217C YBR187W 289
YPL217C YBR189W 143
YPL217C YBR247C 852
YPL217C YCL031C 821
YPL217C YCL059C 937
YPL217C YCR031C 800
YPL217C YCR057C 959
YPL217C YDL014W 927
YPL217C YDL060W 595
YPL217C YDL148C 959
YPL217C YDL153C 800
YPL217C YDL213C 808
YPL217C YDL229W 595
YPL217C YDR025W 804
YPL217C YDR060W 211
YPL217C YDR064W 819
YPL217C YDR083W 61
YPL217C YDR299W 653
YPL217C YDR324C 959
YPL217C YDR339C 803
YPL217C YDR398W 800
YPL217C YDR449C 959
YPL217C YEL026W 800
YPL217C YER082C 941
YPL217C YER102W 815
YPL217C YGL019W 117
YPL217C YGL120C 595
YPL217C YGL171W 139
YPL217C YGR081C 143
YPL217C YGR090W 821
YPL217C YGR128C 927
YPL217C YGR145W 927
YPL217C YGR207C 289
YPL217C YGR214W 57
YPL217C YHL033C 595
YPL217C YHR065C 60
YPL217C YHR088W 59
YPL217C YHR148W 851
YPL217C YHR169W 132
YPL217C YHR196W 927
YPL217C YHR203C 800
YPL217C YIL019W 851
YPL217C YJL010C 287
YPL217C YJL033W 143
YPL217C YJL069C 821
YPL217C YJL109C 927
YPL217C YJR002W 927
YPL217C YJR123W 808
YPL217C YJR145C 803
YPL217C YKL099C 800
YPL217C YKR024C 60
YPL217C YKR060W 915
YPL217C YLL011W 851
YPL217C YLL045C 595
YPL217C YLR003C 289
YPL217C YLR034C 289
YPL217C YLR048W 57
YPL217C YLR129W 927
YPL217C YLR175W 143
YPL217C YLR186W 851
YPL217C YLR197W 828
YPL217C YLR222C 927
YPL217C YLR340W 595
YPL217C YLR409C 927
YPL217C YLR441C 800
YPL217C YML093W 800
YPL217C YMR093W 826
YPL217C YMR128W 595
YPL217C YMR143W 817
YPL217C YMR229C 853
YPL217C YMR290C 808
YPL217C YNL061W 565
YPL217C YNL075W 927
YPL217C YNL096C 143
YPL217C YNL112W 595
YPL217C YNL132W 927
YPL217C YNL178W 80
YPL217C YNL224C 141
YPL217C YNL308C 143
YPL217C YNR054C 288
YPL217C YOL010W 959
YPL217C YOL138C 808
YPL217C YOR078W 943
YPL217C YOR096W 808
YPL217C YOR145C 851
YPL217C YOR310C 959
YPL217C YOR369C 800
YPL217C YPL012W 595
YPL217C YPL081W 808
YPL217C YPL090C 800
YPL217C YPL126W 927
YPL217C YPL266W 143
YPL217C YPR112C 653
YPL217C YPR137W 927
YPL217C YPR144C 959
YPL218W YCL050C 574
YPL218W YDL195W 862
YPL218W YGL200C 585
YPL218W YHR035W 560
YPL218W YIL004C 585
YPL218W YIL109C 913
YPL218W YKL049C 115
YPL218W YLR026C 560
YPL218W YLR052W 277
